,conversation_id,message_id,user_message,user_action,shop_message,shop_action
18062,2863,t_2986978818019970,là cả bộ cả quần và áo gile hả e,handoff,,
18063,2863,t_2986978818019970,,,"Dạ vâng ạ,không gồm áo sơ mi chị nhé",agree
18064,2863,t_2986978818019970,có nơ cổ ko e,handoff,,
18065,2863,t_2986978818019970,,,Dạ có kèm nơ cổ ạ,handoff
18066,2863,t_2986978818019970,thêm nơ thì bn tiền e,request#price,,
18067,2863,t_2986978818019970,,,Dạ bộ ý kèm nơ cổ rồi ạ,handoff
18068,2863,t_2986978818019970,size ntn e oi,request#price,,
18069,2863,t_2986978818019970,,,"Em gửi chị bảng size bên em ,bên em có size bé từ 3 đến 9t ạ",handoff
18070,2863,t_2986978818019970,,,,
18071,2863,t_2986978818019970,rộng chật có đổi size được ko e,handoff,,
18072,2863,t_2986978818019970,,,Dạ bên em đổi được size ạ,handoff
18073,2863,t_2986978818019970,"chất liệu vải, cotton hả e?",handoff,,
18074,2863,t_2986978818019970,,,Dạ chất thô mềm ạ,handoff
18075,2864,t_2986978818019970,,,"K's Closet chào chị ạ. Sản phẩm K257TEF-FK3IAKTR BỘ CƯỚP BIỂN BÉ TRAI có giá 459,000đ sale 40% còn 275,400đ. Bên em có size cho bé từ 2-10 tuổi, mời chị ghé cửa hàng xem và sắm đồ cho bé ạ",handoff
18076,2864,t_2986978818019970,👍👍👍,icon,,
89184,14925,t_299583683848293,,,"Dạ, chào chị. Mẫu áo len B036NIF trắng có giá 379,000 đồng sale 50% còn 189,500 đồng ạ. Chị cho em xin chiều cao, cân nặng của bé để em check size giúp chị ạ.",handoff
89185,14926,t_299583683848293,😀,icon,,
89186,14926,t_299583683848293,,,,
89187,14926,t_299583683848293,,,"Quà tặng từ K's Closet: MUA 1 TẶNG 1
Cuối tuần này, thân mời mẹ Pham  và bé ghé K's Closet mua sắm và nhận quà nhé !
Chương trình áp dụng duy nhất 3 ngày cuối tuần, từ Thứ 6 (10/01)
---------
* Chương trình không áp dụng với Áo dài.
* Sản phẩm tặng có giá trị bằng hoặc thấp hơn sản phẩm mua.",handoff
89188,14926,t_299583683848293,,,Helen Pham đã trả lời một tin nhắn được tài trợ. Đây là tin nhắn được tài trợ cuối cùng mà bạn gửi.,handoff
85576,14416,t_3004772742866491,Bắt đầu,handoff,,
85577,14416,t_3004772742866491,,,,
85578,14416,t_3004772742866491,Mình xin giá áo dài này nhé,request#price,,
85579,14416,t_3004772742866491,,,Dạ áo dài nhung trơn bé trai thêu cá chép K363NIF-LT1FX màu xanh size 1-4y có giá 559.000đ; size 5-9y có giá 579.000đ; size 10-12y có giá 599.000đ ạ.,ask_if_sells#size
85580,14416,t_3004772742866491,😍,icon,,
80870,13766,t_3006142369404317,Bắt đầu,handoff,,
80871,13766,t_3006142369404317,,,,
80872,13766,t_3006142369404317,Váy này có size cho bé 9 tuổi 37kg cao 1m35 và bé 7 tuổi 25kg cao 1m2 ko,ask_if_sells#size,,
80873,13766,t_3006142369404317,,,Dạ mẫu này bên em có size lớn nhất cho bạn 20kg thôi ạ. Chị chọn mẫu khác giúp em ạ,handoff
80874,13766,t_3006142369404317,Shop còn sp nàocho 2bes nhà mìnhko. Hai bé thường mặc giống nhau.,handoff,,
80875,13766,t_3006142369404317,,,bên e không có mẫu cho 2 bé mặc giống nhau r ạ,handoff
80876,13766,t_3006142369404317,👍,icon,,
33273,5601,t_3075993449177821,,,"Dạ đồng phục học sinh : Áo trắng có giá sau sale 150.000đ.Chân váy có giá 135.000đ , Đồng phục bé gái: https://bit.ly/360TES chị vui lòng truy cập link để xem và sắm đồ cho bé ạ",handoff
33274,5601,t_3075993449177821,Chân váy chun hay khóa ạ,handoff,,
33275,5601,t_3075993449177821,,,Dạ chân chun đằng sau chị ạ,handoff
33276,5601,t_3075993449177821,Mình vào link Shopee thấy không còn size bé 6 tuổi à bạn,ask_availability#size,,
33277,5601,t_3075993449177821,,,Dạ chắc shopee hết size mất rồi ạ. CBeen em còn tại cửa hàng đó ạ,handoff
33278,5601,t_3075993449177821,👍,icon,,
33279,5601,t_3075993449177821,,,"Hệ thống cửa hàng của K's Closet
📌Tại Hà Nội:
- 424 Nguyễn Trãi (bên trong nhà sách Tiến Thọ)
- 828 Láng, Đống Đa (bên trong nhà sách Tiến Thọ)
- 697 Giải Phóng, Hoàng Mai (bên trong nhà sách Tiến Thọ)
- 280 Lạc Trung, Hai Bà Trưng
- Số 9 Hàng Da - Hoàn Kiếm
- TTTM Lotte Đào Tấn - Tầng 5
- 287 Trần Đăng Ninh, Cầu Giấy
- 149b Đội Cấn, Ba Đình
- 218 Lạc Long QUân, Tây Hồ, Hà Nội
- 166D Nguyễn Văn Cừ, Long Biên
- TTTM Savico - Long Biên: 219 Tầng 2
- Số 7 LK 6C Nguyễn Văn Lộc, Mỗ Lao, Hà Đông
- 152 Tô Hiệu, Hà Đông
- - Toà A - Chung cư Tecco skyville Tứ Hiệp - Đường Quang Lai - Ngũ Hiệp- Thanh Trì 
0986 473 299
- 277 Cao Lỗ, Đông Anh
- TTTM The Garden - Tầng G và 2
- Số 93, Tổ 12, Thị trấn Sóc Sơn
- Số 169 Thái Hà, Đống Đa",handoff
33280,5601,t_3075993449177821,,,"Hệ thống cửa hàng của K's Closet
📌Tại Hà Nội:
- 424 Nguyễn Trãi (bên trong nhà sách Tiến Thọ)
- 828 Láng, Đống Đa (bên trong nhà sách Tiến Thọ)
- 697 Giải Phóng, Hoàng Mai (bên trong nhà sách Tiến Thọ)
- 280 Lạc Trung, Hai Bà Trưng
- Số 9 Hàng Da - Hoàn Kiếm
- TTTM Lotte Đào Tấn - Tầng 5
- 287 Trần Đăng Ninh, Cầu Giấy
- 149b Đội Cấn, Ba Đình
- 218 Lạc Long QUân, Tây Hồ, Hà Nội
- 166D Nguyễn Văn Cừ, Long Biên
- TTTM Savico - Long Biên: 219 Tầng 2
- Số 7 LK 6C Nguyễn Văn Lộc, Mỗ Lao, Hà Đông
- 152 Tô Hiệu, Hà Đông
- - Toà A - Chung cư Tecco skyville Tứ Hiệp - Đường Quang Lai - Ngũ Hiệp- Thanh Trì 
0986 473 299
- 277 Cao Lỗ, Đông Anh
- TTTM The Garden - Tầng G và 2
- Số 93, Tổ 12, Thị trấn Sóc Sơn
- Số 169 Thái Hà, Đống Đa",handoff
33281,5601,t_3075993449177821,,,Em gửi chị các cơ sở tại Hà Nội bên em ạ,handoff
33282,5602,t_3075993449177821,,,"Dạ đồng phục học sinh : Áo trắng có giá sau sale 150.000đ.Chân váy có giá 135.000đ bên em chỉ có tại shopee, Đồng phục bé gái: https://bit.ly/360TES chị vui lòng truy cập link để xem và sắm đồ cho bé ạ",handoff
51079,8641,t_3085602448186489,,,"K's Closet chào chị ạ. Sản phẩm áo K460NIS có giá 169K, Chân váy bé gái B044NIS có giá 99K ạ. Mời chị ghé cửa hàng xem và sắm đồ cho bé ạ",handoff
51080,8641,t_3085602448186489,sao ghi 39 49 59 69 em nhỉ,handoff,,
51081,8641,t_3085602448186489,😂😂😂,icon,,
51082,8641,t_3085602448186489,,,Dạ bên em ghi từ 49K chị ạ,handoff
51083,8641,t_3085602448186489,:))),handoff,,
51084,8641,t_3085602448186489,oke em. cảm ơn e nha,thank,,
119986,20012,t_3103807323071587,,,Lee Quynhh Trangg đã trả lời một quảng cáo.,handoff
119987,20012,t_3103807323071587,Cho mình xin giá,request#price,,
119988,20012,t_3103807323071587,,,,
119989,20012,t_3103807323071587,,,Chào Lee! Chúng tôi có thể giúp gì cho bạn?,handoff
119990,20012,t_3103807323071587,,,,
119991,20012,t_3103807323071587,,,,
119992,20012,t_3103807323071587,,,"K's Closet chào chị ạ. Sản phẩm B192TES-FT1CCTRA ÁO BÉ GÁI có giá 219,000đ sale 30% còn 139.300đ.  K184NIS-FT2BDDAM - QUẦN SOOC BÒ BG có giá 259,000đ còn 13900đ.",handoff
119993,20012,t_3103807323071587,,,"K's Closet chào chị ạ. Sản phẩm B196TES-FT4B0VAN - VÁY BÉ GÁI có giá 289,000đ sale 30% còn 202.300đ. Bên em có size cho bé 1-6 tuổi.",ask_if_sells#size
119994,20012,t_3103807323071587,,,"K's Closet chào chị ạ. Sản phẩm B003TES-BK3BABEE04  BỘ CỘC TAY BÉ TRAI có giá 259,000đ sale 40% còn 155,400đ. Bên em có size cho bé 1-6 tuổi. Mời chị ghé cửa hàng xem và sắm đồ cho bé ạ",handoff
119995,20012,t_3103807323071587,👍,icon,,
29723,4978,t_3172459616199922,Có áo sơ mi dài tay cho bạn trai 28kg ko shop ơi?,handoff,,
29724,4978,t_3172459616199922,,,Dạ chị đợi em chút bên em gửi ảnh chị tham khảo ạ,handoff
29725,4978,t_3172459616199922,👍,icon,,
29726,4978,t_3172459616199922,,,dạ c cho em xin cả chiều cao của bé để e tư vấn sz chính xác  cho mình được không ạ,handoff
29727,4978,t_3172459616199922,Bạn ấy cao 1m25,inform,,
29728,4978,t_3172459616199922,28kg,inform,,
29729,4978,t_3172459616199922,,,dạ c ơi bên em hiện có nhiều mẫu áo thun dìa tay hơn ạ,handoff
29730,4978,t_3172459616199922,,,c có muốn tham khảo mẫu áo thun dài tay cho bạn k ạ,handoff
29731,4978,t_3172459616199922,Ko có áo sơ mi à bạn?,handoff,,
29732,4978,t_3172459616199922,Tớ đang cần áo sơ mi ấy,inform,,
29733,4978,t_3172459616199922,,,dạ vâng ạ hiện tại bên em có áo somi cộc tay thôi ạ,agree
29734,4978,t_3172459616199922,👍,icon,,
29735,4978,t_3172459616199922,Cảm ơn bạn nhé,thank,,
93733,15637,t_3232345970115698,"1m47, nặng 35kg",inform,,
93734,15637,t_3232345970115698,,,em có se,greet
93735,15637,t_3232345970115698,,,e có size cho bé ạ,ask_if_sells#size
93736,15637,t_3232345970115698,Sale còn bn em,request#price,,
93737,15637,t_3232345970115698,,,e có set như bé gái dag đứng ạ,handoff
93738,15637,t_3232345970115698,,,"áo bò giảm 40% còn 383.400 ,quần giảm 30% còn  244.300",handoff
93739,15637,t_3232345970115698,"Sz bé cao 149cm, 46kg em à",inform,,
93740,15637,t_3232345970115698,Check chuẩn sz giúp chị nhé,handoff,,
93741,15637,t_3232345970115698,"Xin lỗi! 149cm, 36kg",inform,,
93742,15637,t_3232345970115698,Chị lấy quần thôi,handoff,,
93743,15637,t_3232345970115698,Quần có chun k em,handoff,,
93744,15637,t_3232345970115698,,,quần cạp khuy nhưng có chun điều chỉnh 2 bên ạ,handoff
93745,15637,t_3232345970115698,Vậy lấy cho chị lớn hơn 1 sz nhé,handoff,,
93746,15637,t_3232345970115698,Bé thích mặc kiểu quần ống dài chút,handoff,,
93747,15637,t_3232345970115698,,,Vậy em lấy áo và quần cho chị size 11 nhé.,inform
93748,15637,t_3232345970115698,Chị lấy quần thôi,handoff,,
93749,15637,t_3232345970115698,Bé k thích áo,inform,,
93750,15637,t_3232345970115698,,,Vâng ạ.Em lên đơn ship cho chị địa chỉ cũ nhé.,agree
93751,15637,t_3232345970115698,em ship hàng cho chị chưa,handoff,,
93752,15637,t_3232345970115698,,,Dạ em lên đơn chuyển cho chị rồi ạ.,handoff
93753,15637,t_3232345970115698,Chị vẫn chưa nhận được hàng của đơn trước,handoff,,
93754,15637,t_3232345970115698,Cái váy nhung đỏ sz 1 tuổi,inform,,
93755,15637,t_3232345970115698,,,CHỊ ƠI ĐỂ EM KIỂM TRA LẠI BÊN GIAO VẬN NHÉ Ạ,handoff
93756,15637,t_3232345970115698,👍,icon,,
93757,15637,t_3232345970115698,,,Chị ơi em check bên giao hàng vẫn đag trạng thái đang giao đến cho chị ạ,handoff
21202,3341,t_3238553996257384,Bắt đầu,handoff,,
21203,3341,t_3238553996257384,m có shopee k ạ,handoff,,
21204,3341,t_3238553996257384,,,Em gửi chị link shopee bên em ạ https://shopee.vn/kclosetvn?categoryId=16770&itemId=6427949702,handoff
21205,3341,t_3238553996257384,😄,icon,,
32829,5536,t_3249886485118390,"Shop cho đặt 1 áo và 1 quần dài, 1 quần sooc nhé",handoff,,
32830,5536,t_3249886485118390,Bạn ý nay vào lớp 1,handoff,,
32831,5536,t_3249886485118390,Cân nặng khoảng 25kg,inform,,
32832,5536,t_3249886485118390,Đồ mặc thoải mái k shop? Và quần có chun k ạ?,handoff,,
32833,5536,t_3249886485118390,,,Dạ quần bên em có chun ạ. Chị vui lòng truy cập link trên để xem và sắm đồ cho bé giúp em ạ,handoff
32834,5536,t_3249886485118390,Vậy shop cho m đặt 1 áo một quần dài+ 1 quần sooc cho bé nhé,handoff,,
32835,5536,t_3249886485118390,,,Bé cao bao nhiêu cm ạ?,request#price
32836,5536,t_3249886485118390,Bé cao 1m20,inform,,
32837,5536,t_3249886485118390,,,"Dạ bên em còn quần dài của bé tại Lào Cai. Quần sooc còn tại Mỗ Lao, Nam Định chị ạ",handoff
32838,5536,t_3249886485118390,,,ngày sale bên em không gom được hàng. Mong chị thông cảm giúp em ạ,handoff
32839,5536,t_3249886485118390,K còn áo hả shop,handoff,,
32840,5536,t_3249886485118390,,,Áo size 7 bên em còn ở nam định đó ạ: Nam định có : 1 áo+ 1 quần sooc ạ,handoff
32841,5536,t_3249886485118390,Vậy có đặt đc hàng k hả shop?,handoff,,
32842,5536,t_3249886485118390,,,Dạ được ạ.,agree
32843,5536,t_3249886485118390,,,"Chị cho em xin tên người nhận, số điện thoại, địa chỉ chi tiết (số nhà, đường phố, phường/xã, quận/huyện, tỉnh/thành phố) để em check giá ship và báo chị ạ.",handoff
32844,5536,t_3249886485118390,"Trương Tươi sđt 0979537813, ubnd xã Hoàng Văn Thụ, huyện Chương Mỹ, tp Hà Nội",handoff,,
32845,5536,t_3249886485118390,Gửi giúp mình trong giờ hành chính nhé,handoff,,
32846,5536,t_3249886485118390,,,Cửa hàng sẽ báo giá và ship đến chị. Chị để ý điện thoại giúp em ạ,handoff
32847,5536,t_3249886485118390,Ok ạ,agree,,
32848,5536,t_3249886485118390,Đơn của mình có hàng k shop,handoff,,
32849,5536,t_3249886485118390,Nếu hết size 7 thì lấy size 6 cho mình cũng đc shop ạ,handoff,,
32850,5536,t_3249886485118390,,,Dạ em báo cửa hàng check lại đơn cho chị ạ,handoff
32851,5536,t_3249886485118390,Ok ạ,agree,,
32852,5536,t_3249886485118390,,,"Chị ơi, chị để ý máy giúp em. Cửa hàng sẽ liên hệ và hỗ trợ chị ạ",handoff
32853,5536,t_3249886485118390,👍,icon,,
45977,7695,t_3295513070471485,,,,
45978,7695,t_3295513070471485,Cho m.xin báo giá set mẹ + con 8 tuổi + con 5 tuổi nhé,request#price,,
45979,7695,t_3295513070471485,,,"""Dạ K's Closet chào chị ạ. Sản phẩm T046TES-FT4BGCAM - VÁY MẸ có giá 539,000đ sale 50% còn 269.500đ
Sản phẩm K046TES-FT4BGCAM - VÁY BÉ GÁI có giá 399,000đ ạ sale 50% còn 199.500đ. Sản phẩm K083TES-FT2CDCA - QUẦN SOOC BÉ TRAI có giá 229,000đ sale 50% còn 114.500đ. Sản phẩm T083TES-FT2CDCA - QUẦN SOOC BỐ có giá 299,000đ sale 50% còn 149.500đ.  Mời chị ghé cửa hàng hoặc truy cập shopee https://bit.ly/046TES083TES xem và sắm đồ cho bé ạ""",handoff
45980,7695,t_3295513070471485,👍,icon,,
30489,5128,t_3305764496209564,,,"Dạ sản phẩm chị quan tâm bên em có size lớn nhất cho bạn 30kg thôi ạ. Còn nhiều sản phẩm có size của bé, https://bit.ly/ksclosetvnshopee chị vui lòng tham khảo mẫu khác giúp em ạ",handoff
30490,5128,t_3305764496209564,👍,icon,,
128323,21391,t_3340327332656746,,,"dạ vâng ạ, của chị 2 sản phẩm 280k + 33k phí ship nhé ạ",agree
128324,21391,t_3340327332656746,,,chị sẽ nhận được hàng trong khoảng 2-3 ngày ạ,handoff
128325,21391,t_3340327332656746,,,Em lên đơn cho chị luôn nhé ạ,handoff
128326,21391,t_3340327332656746,,,Chị ơi chị có lấy sản phẩm này không ạ,handoff
128327,21391,t_3340327332656746,Có ạ,greet,,
128328,21391,t_3340327332656746,Mình cho địa chỉ hết rồi mà,handoff,,
128329,21391,t_3340327332656746,,,"dạ vâng ạ, em lên đơn cho chị rồi đó ạ, trong khoảng 2-3 ngày chị sẽ nhận được hàng nhé ạ",agree
128330,21391,t_3340327332656746,👍,icon,,
128331,21391,t_3340327332656746,Bạn ơi,greet,,
128332,21391,t_3340327332656746,Mình nhận đượcn hàng rồi,handoff,,
128333,21391,t_3340327332656746,Quần của bé hơi rộng nên mình muốn đổi lại 1 size,handoff,,
128334,21391,t_3340327332656746,,,Dạ em báo cửa hàng check và hỗ trợ chị ạ,handoff
128335,21391,t_3340327332656746,,,"Chị ơi, mình đổi quần thôi đúng không ạ?",handoff
128336,21391,t_3340327332656746,Dạ,agree,,
128337,21391,t_3340327332656746,Quần thôi ạ,handoff,,
128338,21391,t_3340327332656746,Nhỏ hơn 1 size ạ,inform,,
128339,21391,t_3340327332656746,,,Chị gửi lại quần giúp em với ạ. Khi nào em nhận được quần em gửi lại chị size 5 nhé ạ,handoff
128340,21391,t_3340327332656746,,,"Chị gửi về địa chỉ 09 Hàng Da, phường Cửa Đông, quận  Hoàn Kiếm, Hà Nội giúp em ạ.",handoff
128341,21391,t_3340327332656746,Ủa,greet,,
128342,21391,t_3340327332656746,Ở Đaf Nẵng cũng có Kcloset,handoff,,
128343,21391,t_3340327332656746,E đổi bên đó được ko ạ,handoff,,
128344,21391,t_3340327332656746,,,Dạ cơ sở đà nẵng bên em vẫn đóng cửa do dịch ạ,handoff
128345,21391,t_3340327332656746,Ok,agree,,
128346,21391,t_3340327332656746,Vậy để E chuyển ra lại,handoff,,
128347,21391,t_3340327332656746,,,Dạ vâng ạ. Sản phẩm đổi bên em hỗ trợ khách 1 chiều ship. Chị gửi hàng thanh toán phí ship và hàng đổi chị chỉ cần nhận không cần thanh toán ship nữa ạ.,agree
143090,23752,t_3389721304445430,,,Dạ sản phẩm chị quan tâm bên em hết hàng size của bé rồi ạ. Chị tham khảo mẫu khác giúp em ạ,handoff
143091,23752,t_3389721304445430,Còn mẫu nào có sz b gửi m ảnh nhé,ask_availability#size,,
143092,23752,t_3389721304445430,Bộ ma cà rồng còn sz nào b nhỉ,ask_availability#size,,
143093,23752,t_3389721304445430,,,,
143094,23752,t_3389721304445430,,,Dạ bên em còn người xương chị ạ,handoff
143095,23752,t_3389721304445430,😭,icon,,
143096,23752,t_3389721304445430,Bộ ma cà rồng còn sz nào b,ask_availability#size,,
143097,23752,t_3389721304445430,,,Bên em còn size 10 cho bạn 35kg chị ạ,ask_availability#size
143098,23752,t_3389721304445430,:(,greet,,
143099,23752,t_3389721304445430,Còn đúng sz 10 thôi ạ,ask_availability#size,,
143100,23752,t_3389721304445430,Ngoài bộ xương ra cũng ko còn bộ nào ạ,handoff,,
143101,23752,t_3389721304445430,,,Dạ vâng ạ. Bên em còn bộ xương có size của bé thôi ạ,agree
143102,23752,t_3389721304445430,Bộ xương giá bn b nhỉ,request#price,,
143103,23752,t_3389721304445430,,,"""K's Closet chào chị ạ. Sản phẩm K185TEF-FK3IADEN02 SÉT BÉ TRAI IN BỘ XƯƠNG
 459,000đ sale 40% còn  275,400đ. Bên em có size cho bé từ 2-10 tuổi ạ",handoff
143104,23752,t_3389721304445430,Oki m cảm ơn nhé,thank,,
143105,23752,t_3389721304445430,,,Dạ vâng ạ,agree
143106,23752,t_3389721304445430,À bên m có ship tối ko,handoff,,
143107,23752,t_3389721304445430,Lát m về hỏi bé nhà m xem có thích ko,handoff,,
143108,23752,t_3389721304445430,,,Dạ bên em có chị ạ. Nhưng ship sẽ đắt đó ạ,handoff
143109,23752,t_3389721304445430,B check giúp m xem ở CH nào còn nhé,handoff,,
143110,23752,t_3389721304445430,Để tối nếu bé thích thì m ra,handoff,,
143111,23752,t_3389721304445430,B check giúp m xem aeon mall Hà đông và the Garden còn ko nhé,handoff,,
143112,23752,t_3389721304445430,Còn sz 4t ý,ask_availability#size,,
143113,23752,t_3389721304445430,,,Dạ người xương có tại the garden ạ. Chị ghé giúp em ạ,handoff
143114,23752,t_3389721304445430,Oki nhé. M cảm ơn,thank,,
16487,2602,t_3432337616831691,Chị ck nhé,handoff,,
16488,2602,t_3432337616831691,Ship luôn giúp chị,handoff,,
16489,2602,t_3432337616831691,,,địa chỉ mình là 19 duy tân dịch vọng cầu giấy đúng không ạ,handoff
16490,2602,t_3432337616831691,,,vâng e đang gọi ship rồi ạ,agree
16491,2602,t_3432337616831691,,,e nhận rồi nha chị,handoff
16492,2602,t_3432337616831691,,,,
16493,2602,t_3432337616831691,Đây em nhé,agree,,
16494,2602,t_3432337616831691,Đúng e ah,agree,,
16495,2602,t_3432337616831691,,,vâng chị để ý điện thoại nha chị,agree
16496,2602,t_3432337616831691,Ok e,agree,,
16497,2602,t_3432337616831691,E ơi ko có khẩu trang à,handoff,,
16498,2602,t_3432337616831691,😕,icon,,
16499,2602,t_3432337616831691,,,"bộ đó k có khẩu trang ạ, khẩu trang là phụ kiên chụp hình ạ",handoff
16500,2602,t_3432337616831691,,,,
16501,2602,t_3432337616831691,Đây mà em,agree,,
16502,2602,t_3432337616831691,,,"e lấy hàng trong túi ra ship nguyên cho chị ạ, chị ktra lại xem ạ, xem n dính ở mác k ạ",handoff
16503,2602,t_3432337616831691,À ừ có em ah,agree,,
16504,2602,t_3432337616831691,Sr em vì kiểm tra ko kỹ,handoff,,
16505,2602,t_3432337616831691,,,vâng chị ạ,agree
16506,2602,t_3432337616831691,Thấy nó lòng thòng mỗi cái tag,handoff,,
16507,2602,t_3432337616831691,Tưởng dây tag em à,handoff,,
16508,2602,t_3432337616831691,,,vâng chị ạ,agree
16509,2602,t_3432337616831691,,,,
16510,2602,t_3432337616831691,Set này cho bạn lớn nhất bao nhiêu kg e,request#price,,
16511,2602,t_3432337616831691,,,set này có sz lớn nhất là sz 10 cho bạn từ 30-35kg c ạ,ask_if_sells#size
135194,22624,t_3479487682108948,,,Vu Ly đã trả lời một quảng cáo.,handoff
135195,22624,t_3479487682108948,,,,
135196,22624,t_3479487682108948,,,,
135197,22624,t_3479487682108948,,,Chào Vu! Chúng tôi có thể giúp gì cho bạn?,handoff
135198,22624,t_3479487682108948,Cho mình hỏi mấy bộ này còn hàng ko ?,handoff,,
135199,22624,t_3479487682108948,,,K's Closet chào chị ạ. https://bit.ly/ksclosetvnshopee. Sản phẩm chị quan tâm bên em chỉ có trên shopee. Đây là link đặt online trên shopee của K's Closet. Chị vui lòng truy cập xem và sắm đồ cho bé ạ,handoff
135200,22624,t_3479487682108948,Shopee mình đặt mãi ko dfc,handoff,,
135201,22624,t_3479487682108948,,,Do do ngày sale 10/10 nên shopee quá tải chút ạ.,handoff
135202,22624,t_3479487682108948,,,0916957390 : Hotline shopee chị vui lòng liên hệ trực tiếp để được hỗ trợ giúp em ạ,handoff
135203,22624,t_3479487682108948,Đặt 3 ngày luôn,handoff,,
135204,22624,t_3479487682108948,Toàn bị báo lỗi,handoff,,
135205,22624,t_3479487682108948,,,Dạ chị gọi lên hotline giúp em ạ,handoff
135206,22624,t_3479487682108948,👍,icon,,
142529,23690,t_3480779531967880,Get Started,handoff,,
142530,23690,t_3480779531967880,Add ơi,greet,,
142531,23690,t_3480779531967880,Bộ hallowen bé trai sz 25-28kg add còn mẫu nào ko?,ask_availability#size,,
142532,23690,t_3480779531967880,,,"Dạ các cửa hàng ở HN bên em hết hàng mất rồi ạ,còn các cửa hàng ở tỉnh còn hàng chị muốn đặt ko ạ",handoff
142533,23690,t_3480779531967880,,,,
142534,23690,t_3480779531967880,,,,
142535,23690,t_3480779531967880,C ở Ninh bình hàng đặt bao lâu thì tới,handoff,,
142536,23690,t_3480779531967880,Vì mấy bộ này ở Ninh Bình c ra cũng hết rồi,handoff,,
142537,23690,t_3480779531967880,"C muốn đặt bộ cướp biển sz 8t, bộ xương sz4t",handoff,,
142538,23690,t_3480779531967880,,,Dạ mong chị thông cảm bên em đã ngừng nhận đơn các tỉnh vì không ship kịp trước ngày hallo cho khách ạ,handoff
142539,23690,t_3480779531967880,😭,icon,,
127816,21334,t_3493280134048198,Get Started,handoff,,
127817,21334,t_3493280134048198,Hi em,greet,,
127818,21334,t_3493280134048198,Cho chị hỏi xíu nhen,handoff,,
127819,21334,t_3493280134048198,,,K's Closet hỗ trợ được gì cho chị ạ,handoff
127820,21334,t_3493280134048198,Chị muốn hỏi đồ đồng phục cho bé trai lớp 6,inform,,
127821,21334,t_3493280134048198,Quần dài và áo sơ mi tay ngắn đó em,handoff,,
127822,21334,t_3493280134048198,Có size cho bé 50kg k em,ask_if_sells#size,,
127823,21334,t_3493280134048198,,,,
127824,21334,t_3493280134048198,,,"Dạ tiếc quá ạ. Bên em không có size của bé, mong chị thông cảm giúp em ạ",handoff
127825,21334,t_3493280134048198,,,,
127826,21334,t_3493280134048198,Vậy mẫu cho bé gái lớp 2 thì sao em,handoff,,
127827,21334,t_3493280134048198,7 tuổi,inform,,
127828,21334,t_3493280134048198,,,"Dạ đồng phục học sinh : Áo trắng có giá sau sale 150.000đ.Chân váy có giá 135.000đ , Đồng phục bé gái: https://bit.ly/360TES chị vui lòng truy cập link để xem và sắm đồ cho bé ạ",handoff
127829,21334,t_3493280134048198,Vậy mua trực tiếp trên Shopee chứ k mua qua đây hả em,handoff,,
127830,21334,t_3493280134048198,,,Dạ các cửa hàng bên em hết size của bé rồi ạ,handoff
127831,21334,t_3493280134048198,😒😒,icon,,
6262,1112,t_3575299169151569,,,"K's xin chào ạ.
Dạ chào chị. Sản phẩm VÁY BÉ GÁI-K080TES-FT4B0CAR09 size 3-9 tuổi có giá 349.000đ giảm 50% chỉ còn 174.500đ chị nha.",handoff
6263,1112,t_3575299169151569,Bạn mũm mĩm bụng tròn có mặc kiểu này đc ko bạn?,handoff,,
6264,1112,t_3575299169151569,Bạn nhà mình 40kg,inform,,
6265,1112,t_3575299169151569,,,"Dạ sản phẩm chỉ có size cho bé 03-09 tuổi ạ, chị vui lòng tham khảo thêm các sản phẩm khác cho bé ạ",handoff
6266,1112,t_3575299169151569,,,,
6267,1112,t_3575299169151569,,,"Dạ chào chị ạ.
Sản phẩm ÁO BLOUSE BÉ GÁI 
K030TES-FT1CAHEO03 size 03-09 tuổi, có giá 249 000đ, với cân nặng lớn nhất là 29kg ạ",handoff
6268,1112,t_3575299169151569,Tks shop nhưng ko vừa rồi,thank,,
6269,1112,t_3575299169151569,,,Bên em đang có chương trình sale 30-50% sản phẩm trên Shopee ạ. https://shopee.vn/shop/93713176/search. Đây là link đặt online trên shopee của K's Closet. Mời chị tham khảo thêm ạ,handoff
6270,1113,t_3575299169151569,,,Dạ sản phẩm T034NIF-FK4AHVAN10	VÁY DÀI TAY BÉ GÁI có giá 299.000đ sale 40% còn 179.400đ.Mời chị ghé cửa hàng xem và sắm đồ cho bé ạ,handoff
6271,1113,t_3575299169151569,ok shop,agree,,
6272,1113,t_3575299169151569,,,Hien Thu đã trả lời một quảng cáo.,handoff
6273,1113,t_3575299169151569,,,Xin chào! Chúng tôi có thể giúp gì cho bạn?,handoff
6274,1113,t_3575299169151569,Ib mình áo này nhé,handoff,,
6275,1113,t_3575299169151569,,,Chị cho em xin hình ảnh em hỗ trợ chị ạ,handoff
6276,1113,t_3575299169151569,Ồ mình quên lưu hình ảnh nên giờ konhớ là cái nào nữa í,handoff,,
6277,1113,t_3575299169151569,,,Hic dạ thế chị xem lại các ảnh ở page bên em chị nha,handoff
6278,1113,t_3575299169151569,"tks e, để chị qua trực tiếp cửa hàng lựa",handoff,,
6279,1113,t_3575299169151569,,,Hẹn gặp chị tại cửa hàng của K's closet ạ.,handoff
6280,1113,t_3575299169151569,👍,icon,,
